id,session_id,user_name,question_number,user_answer,correct,used_ia,created_at
873bbd30-8439-42c9-9744-a676582e9804,f0291424-8425-4d37-ae38-0fa2013490ee,A1,5,It confuses necessary and sufficient conditions.,yes,no,2026-05-19 07:58:13.588205+00
874dd17b-7a53-47a3-9f35-7c076aeaf27a,33217776-d590-4192-910d-090dba139669,A1,7,Circular reasoning,yes,yes,2026-05-19 07:50:41.668092+00
87661788-4665-43bd-a95a-ebc3d7b24447,f6b8a75c-0814-4c62-b3e8-41e4a889a84f,A1,4,Happiness and productivity are linked.,yes,no,2026-05-19 07:55:34.080719+00
878dccf6-c90b-4783-838a-cda2ae4d8a4e,f673824e-63c8-4c96-9b74-7fa4aee29c4e,A1,1,Sparrows can fly.,yes,no,2026-05-19 08:03:38.125773+00
8852d3aa-3a79-4f7e-a73b-58b586cc67fc,f0291424-8425-4d37-ae38-0fa2013490ee,A1,9,It overgeneralizes from one example.,no,no,2026-05-19 07:58:13.588205+00
8856b18b-5d07-4440-9c2d-791a5a03d379,83e6e1c6-d33d-4871-8fad-59068e4a99a7,A3,2,Crime rates are higher in cities with fewer green spaces.,no,no,2026-05-19 09:13:07.832081+00
88ce75a9-42d7-43ff-a178-ee83abb76b58,c7e0ff65-a081-4b56-ae78-45133b507d45,A1,2,Some parks are located in unsafe areas.,no,no,2026-05-19 07:56:08.8175+00
8969fee0-809f-4ef5-928d-2931e948c0be,8c102489-a5ee-4729-abd0-1cd29e24d8ef,A4,4,Happiness and productivity are linked.,yes,no,2026-05-19 08:38:47.661139+00
8a1016d7-946b-4a96-8767-7d02651c0a3f,2fae3989-3440-4447-ac66-393260291e96,A4,8,"If school does not close, then it did not snow.",yes,no,2026-05-19 08:41:08.657143+00
8a1314ee-5b31-4a5f-90ef-7474169f7683,03641a2a-2247-4f8b-9635-87d4057f9922,A5,6,People who are naturally alert are more likely to drink coffee.,yes,yes,2026-05-19 07:19:08.142467+00
8a1b69cd-f301-4cfc-9d0b-f824a637e6b1,df4a60f3-7f34-42db-ba7a-04cc77d31e4a,A1,4,Happiness and productivity are linked.,yes,no,2026-05-19 08:03:46.362023+00
8b3ce5e7-be3f-4852-8679-590ad34cbfac,0283645c-044f-4cda-adc9-5d8db42f2a6d,A3,1,Some birds cannot fly.,no,no,2026-05-19 09:12:23.246213+00
8b8298eb-5fb8-4793-9ae6-00818ce5e93f,2fae3989-3440-4447-ac66-393260291e96,A4,3,No dogs are cats.,yes,no,2026-05-19 08:41:08.657143+00
8b917cbc-f2f1-4dcf-aaf1-7839593ac088,83e6e1c6-d33d-4871-8fad-59068e4a99a7,A3,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 09:13:07.832081+00
8c862944-30a4-4f92-9273-9602e8253c35,bfdc1562-aa05-4c8f-851f-fb4cb9474053,A1,1,Sparrows can fly.,yes,no,2026-05-19 07:55:48.043002+00
8db2632b-a06c-4061-94c7-ac2aa48b7297,acba37f5-7a47-48f0-87d0-ba699797ccea,A1,2,Park maintenance costs are high.,no,yes,2026-05-19 07:55:21.32315+00
8ec3f4ed-1809-455a-abd9-d970cc03b6bc,1920aa58-f55c-42f1-bffd-ce8fbe31b725,A5,8,"If school does not close, then it did not snow.",yes,no,2026-05-19 07:20:59.703539+00
8ec5ec44-2dad-469f-90fe-1dcd418f8983,f6b8a75c-0814-4c62-b3e8-41e4a889a84f,A1,7,False cause,no,yes,2026-05-19 07:55:34.080719+00
8f1a9eb5-f936-412a-9cb7-305caff0c6d0,44171929-c92d-479f-9750-18609fb745cf,A1,4,Happiness and productivity are linked.,yes,no,2026-05-19 07:54:01.808888+00
90a81121-f980-4c74-8fcb-ea2c65897762,f6b8a75c-0814-4c62-b3e8-41e4a889a84f,A1,3,No dogs are cats.,yes,no,2026-05-19 07:55:34.080719+00
90c93cda-f43b-4986-b14b-031fc5769ba5,f02cf9e1-ece7-43e6-9391-0af52d21d3dc,A1,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 07:49:38.370526+00
910d22a3-66e5-43bb-8638-df986c5f4f5e,e1e95acb-b561-4266-8bc8-4302ec5f923f,A4,5,It assumes cause and effect are the same.,no,no,2026-05-19 08:42:51.749134+00
9172f7d0-44d4-4f2a-833d-cee3b9e0a0b8,3e0a9957-cf2b-4eca-91fc-d9042639a0dd,A5,5,It confuses necessary and sufficient conditions.,yes,yes,2026-05-19 07:16:00.536052+00
9185a733-2be5-49aa-a42b-c6d152d2174b,14d8d4cd-8b91-4f46-89ff-076083de5a6c,A3,2,Crime rates are higher in cities with fewer green spaces.,no,no,2026-05-19 09:14:13.458736+00
927b5adc-fce8-4556-a51a-c8f14474149a,c0e4dea2-7804-41d8-8101-57018fa4cf16,A4,1,Sparrows can fly.,yes,yes,2026-05-19 08:32:54.670588+00
93ce638d-5448-4b72-8541-1e4a0be911fd,c637a01b-3330-4e8a-99bc-d79f25a4e75f,A4,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 08:42:45.547456+00
93fbd73d-80e8-4767-b181-f82404212557,435febf9-f4ba-4c77-b77b-ebf0db87d6a8,A1,7,False cause,no,yes,2026-05-19 07:56:04.809418+00
944121d7-a125-4385-9d12-1e7b6926930f,7d2e90ac-7043-4214-8fbc-83257b410321,A1,7,Circular reasoning,yes,no,2026-05-19 07:47:55.532812+00
9458e226-6d05-43c1-8f74-2b43f7766db8,435febf9-f4ba-4c77-b77b-ebf0db87d6a8,A1,10,"Invalid, because creativity is unrelated to athletics.",no,no,2026-05-19 07:56:04.809418+00
9481af0f-c648-450f-96ca-243d14aeb616,fde94a01-94d7-4d33-8ff0-9563f3bf6633,A1,1,Sparrows can fly.,yes,no,2026-05-19 07:52:17.351351+00
94933afa-4e29-4a38-98bd-b9d753e7bcec,69f0b04f-1a8b-4c7d-8728-de25ae34bea4,A1,6,"Coffee contains caffeine, a stimulant.",no,no,2026-05-19 07:57:40.096099+00
950ebe1d-4260-443a-9b97-497dfb07dc70,5a1eba4a-0093-4571-a625-567a9939ec7c,A1,10,"Invalid, because creativity is unrelated to athletics.",no,yes,2026-05-19 07:55:30.16724+00
952e942a-dfd0-4741-ae7d-9a3775a1ac6f,44171929-c92d-479f-9750-18609fb745cf,A1,3,Some mammals are dogs.,no,no,2026-05-19 07:54:01.808888+00
965b5998-a943-4911-b2f6-14c3c9dcc8ec,6eb74d21-df02-4b5f-9a23-15a7ad13c262,A1,1,Sparrows can fly.,yes,no,2026-05-19 07:56:37.214596+00
972a1ac5-d4a7-4545-847c-6e5da7b29a56,acba37f5-7a47-48f0-87d0-ba699797ccea,A1,7,Circular reasoning,yes,yes,2026-05-19 07:55:21.32315+00
975012a9-a9d6-41dc-8465-0e69e0ed0644,54e30fdd-0944-4457-8a7b-f3e82962bd9b,A3,10,"Invalid, because creativity is unrelated to athletics.",no,no,2026-05-19 09:08:50.303053+00
9781d054-1cfa-439c-8451-3af5a1017b4b,4eb5fab2-34de-4a70-93aa-8efe252240e0,A5,1,Sparrows can fly.,yes,yes,2026-05-19 07:15:32.262252+00
97dac348-e4eb-495f-aa95-cad6370b65e9,0283645c-044f-4cda-adc9-5d8db42f2a6d,A3,5,It ignores other factors.,no,no,2026-05-19 09:12:23.246213+00
98c04a6b-5611-4187-bdc5-2ccc41b3a18d,15a9df8a-9d9f-4001-bb65-a3a0d7f99d60,A1,7,Circular reasoning,yes,yes,2026-05-19 07:54:22.248117+00
9945cf8b-c3fb-45e7-b19e-f519cbff4625,8c102489-a5ee-4729-abd0-1cd29e24d8ef,A4,5,It assumes cause and effect are the same.,no,no,2026-05-19 08:38:47.661139+00
9968c5d3-51a7-42e1-b22b-b4ddadd7d2dc,8c102489-a5ee-4729-abd0-1cd29e24d8ef,A4,6,Alertness levels vary during the day.,no,no,2026-05-19 08:38:47.661139+00
9a34fed0-a5f2-4bb3-b087-2d984a9c0c6f,3221e601-cb5c-48b6-aea5-a4f8783a1417,A4,5,It assumes that all good cooks must be professional chefs.,no,no,2026-05-19 08:37:44.93456+00
9ae9fda8-1829-4ac0-8b4c-80e90b16cf45,6d0d6c06-3a6c-4bf7-9710-10a5bf59d517,A4,5,It confuses necessary and sufficient conditions.,yes,no,2026-05-19 08:34:54.191985+00
9b3020b3-853d-4671-856f-4bab20202c8f,4eb5fab2-34de-4a70-93aa-8efe252240e0,A5,10,"Valid, because at least some athletes who are musicians are creative.",yes,yes,2026-05-19 07:15:32.262252+00
9b41d4a1-a709-44f4-a322-57290fc47144,44171929-c92d-479f-9750-18609fb745cf,A1,6,Alertness levels vary during the day.,no,no,2026-05-19 07:54:01.808888+00
9b935946-5005-4ebb-a93e-a50abffce4e0,e1e95acb-b561-4266-8bc8-4302ec5f923f,A4,4,Happiness and productivity are linked.,yes,no,2026-05-19 08:42:51.749134+00
9ba28f50-2fd7-4e93-8fb0-f8221e677745,69f0b04f-1a8b-4c7d-8728-de25ae34bea4,A1,3,No dogs are cats.,yes,no,2026-05-19 07:57:40.096099+00
9d578f9f-4168-423d-ae5a-c07261557076,1920aa58-f55c-42f1-bffd-ce8fbe31b725,A5,4,Happiness and productivity are linked.,yes,no,2026-05-19 07:20:59.703539+00
9e20179a-87c2-4065-b597-280cfedc3402,1920aa58-f55c-42f1-bffd-ce8fbe31b725,A5,10,"Valid, because at least some athletes who are musicians are creative.",yes,yes,2026-05-19 07:20:59.703539+00
9e7d826f-1d00-4c4e-ae56-ca1adf62378e,b77e57b5-d232-4a3b-b208-6dfc39c678d5,A1,6,People who are naturally alert are more likely to drink coffee.,yes,no,2026-05-19 07:53:24.321975+00
9ec3adbd-99c4-4a14-847d-7f58ad5c3594,15a9df8a-9d9f-4001-bb65-a3a0d7f99d60,A1,8,"If school does not close, then it did not snow.",yes,no,2026-05-19 07:54:22.248117+00
9f37929c-6e36-423d-a65d-6f44f9c057f1,f0291424-8425-4d37-ae38-0fa2013490ee,A1,1,Sparrows can fly.,yes,no,2026-05-19 07:58:13.588205+00
a00cbb7e-24c9-4c4f-b753-156d280f4b9c,24c1a71c-bf27-40ec-b997-af97053bed02,A4,1,Sparrows can fly.,yes,no,2026-05-19 08:39:02.06296+00
a07152e0-7cf0-4d8d-a93d-3156f14cbbc0,614d10b6-31b0-43a8-a13e-c653b381f8d9,A1,5,It assumes that all good cooks must be professional chefs.,no,no,2026-05-19 07:56:00.946199+00
a180f05b-6ec2-4fe4-8f33-ef533ee1bbbb,5937e2cc-49ef-4807-93f9-8bf83e05511a,A1,3,No dogs are cats.,yes,no,2026-05-19 07:55:43.793712+00
a19329c3-b545-4afc-8789-28d303e1831b,83e6e1c6-d33d-4871-8fad-59068e4a99a7,A3,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 09:13:07.832081+00
a1b86c37-186f-4c61-a3aa-89a14b6665de,33217776-d590-4192-910d-090dba139669,A1,6,People who are naturally alert are more likely to drink coffee.,yes,no,2026-05-19 07:50:41.668092+00
a264287c-fecf-4645-a37c-596acd5f9a1d,b368709d-4158-4f75-a154-e8265b07bf09,A1,2,Crime rates are higher in cities with fewer green spaces.,no,no,2026-05-19 07:49:57.370819+00
a2ef3325-2986-4a01-9e96-84e4a6d82a93,8c102489-a5ee-4729-abd0-1cd29e24d8ef,A4,7,Circular reasoning,yes,no,2026-05-19 08:38:47.661139+00
a4237fe6-f3bd-4061-a123-ad012e43b584,5937e2cc-49ef-4807-93f9-8bf83e05511a,A1,2,Cities with more parks also have higher employment rates.,yes,no,2026-05-19 07:55:43.793712+00
a4b25dac-3e05-4497-afc7-960c74f25add,3e0a9957-cf2b-4eca-91fc-d9042639a0dd,A5,3,No dogs are cats.,yes,yes,2026-05-19 07:16:00.536052+00
a54ef46b-eb19-4d4d-b6ff-00054a575b9c,6d0d6c06-3a6c-4bf7-9710-10a5bf59d517,A4,4,Happiness and productivity are linked.,yes,no,2026-05-19 08:34:54.191985+00
a58616f5-f467-4dbb-980c-6c9bc4725752,4999b791-2557-4340-a9f7-8992f204f5d3,A4,7,False cause,no,no,2026-05-19 08:45:02.722149+00
a59c85e7-1e40-4ab7-b2f5-50e010039524,14d8d4cd-8b91-4f46-89ff-076083de5a6c,A3,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 09:14:13.458736+00
a61f65cc-7d21-41e2-8894-96440702a7d7,5a1eba4a-0093-4571-a625-567a9939ec7c,A1,5,It ignores other factors.,no,yes,2026-05-19 07:55:30.16724+00
a64ad6e3-0e88-463b-a29e-cc292c8169c2,f44e6ffb-2458-4007-836e-fc2983ac1955,A1,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 07:53:11.368584+00
a65fc23a-afb7-408e-82df-38e24a1254ce,54e30fdd-0944-4457-8a7b-f3e82962bd9b,A3,8,"If school does not close, then it did not snow.",yes,no,2026-05-19 09:08:50.303053+00
a683d027-4acb-43c3-8140-1bac25cd796b,de529ec1-dc74-4c84-9cfa-03df9dc06ca8,A3,1,Sparrows can fly.,yes,no,2026-05-19 09:13:13.099157+00
a6ad51bc-d799-46af-8929-3b9a3dcefd8e,f44e6ffb-2458-4007-836e-fc2983ac1955,A1,5,It assumes James went to culinary school.,no,no,2026-05-19 07:53:11.368584+00
a7157811-22e5-4b82-afb8-86c0301f29d5,df4a60f3-7f34-42db-ba7a-04cc77d31e4a,A1,5,It ignores other factors.,no,no,2026-05-19 08:03:46.362023+00
a72d0058-8bc6-45e0-9118-86ffbfaf6de5,54e30fdd-0944-4457-8a7b-f3e82962bd9b,A3,6,Many people like the taste of coffee.,no,no,2026-05-19 09:08:50.303053+00
a7c9ec31-9721-4d60-8cb3-3e6b3ca37878,f0291424-8425-4d37-ae38-0fa2013490ee,A1,7,False dilemma,no,no,2026-05-19 07:58:13.588205+00
a7f169d3-d95e-42d5-a17a-efe7fb6ce906,6cb08779-dd71-4453-9cb8-7a3947f92d42,A1,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 07:59:47.401532+00
a8775fe9-3db0-4113-a404-6b56fc0e96e7,6cb08779-dd71-4453-9cb8-7a3947f92d42,A1,8,"If school closes, it snowed.",no,no,2026-05-19 07:59:47.401532+00
a928ee10-8129-452f-99c4-b3c72ab03b68,18ce3e06-8eb8-4f02-a025-e47f3948ae94,A5,3,No dogs are cats.,yes,yes,2026-05-19 07:14:38.835077+00
a98230fe-def2-4285-ba5d-840d0ad34480,69f0b04f-1a8b-4c7d-8728-de25ae34bea4,A1,4,Happiness and productivity are linked.,yes,no,2026-05-19 07:57:40.096099+00
a9f81d7c-b3d8-4d9a-8161-2f6303209ca0,ac1c05a1-ebb8-4006-94db-fa15da018ec1,A5,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 07:19:42.003235+00
aa348382-2660-4916-a791-bf5baa93d38c,c0e4dea2-7804-41d8-8101-57018fa4cf16,A4,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 08:32:54.670588+00
aa3e8c33-769f-43e5-b252-e5823827e9fc,b368709d-4158-4f75-a154-e8265b07bf09,A1,4,Remote work always improves productivity.,no,no,2026-05-19 07:49:57.370819+00
aaa78926-66d3-4881-8d1b-c0818a192264,6cb08779-dd71-4453-9cb8-7a3947f92d42,A1,10,"Invalid, because creativity is unrelated to athletics.",no,no,2026-05-19 07:59:47.401532+00
aadff0a4-08c5-497f-acb6-a420069340ce,4885edc6-68dd-477d-90b5-400a1e444e9a,A1,10,"Invalid, because not all athletes are musicians.",no,no,2026-05-19 07:52:17.049354+00
ab240553-8391-4d91-ab40-0002e1ddf887,614d10b6-31b0-43a8-a13e-c653b381f8d9,A1,7,Circular reasoning,yes,yes,2026-05-19 07:56:00.946199+00
ab519ae8-dc2a-4ca1-ba90-394391080f73,37550e3b-ebd5-432f-818e-e1e3ed6b5ebd,A5,9,It assumes the conclusion in its premise.,yes,yes,2026-05-19 07:21:31.665783+00
ab58e215-8ae2-4df7-8af9-30bffe179f19,5a1eba4a-0093-4571-a625-567a9939ec7c,A1,1,Sparrows can fly.,yes,yes,2026-05-19 07:55:30.16724+00
ab781613-241f-4b0f-9bb3-4c672a9b9459,f44e6ffb-2458-4007-836e-fc2983ac1955,A1,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 07:53:11.368584+00
ab8fdd58-4d4c-418e-8e5b-fb11e9bce8ec,4885edc6-68dd-477d-90b5-400a1e444e9a,A1,4,Happiness and productivity are linked.,yes,no,2026-05-19 07:52:17.049354+00
abbc65c7-4502-448b-8802-858fd00794ec,3e0a9957-cf2b-4eca-91fc-d9042639a0dd,A5,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 07:16:00.536052+00
abbe4dd7-c1e8-49d4-a3ef-8034044d968f,3f15dc13-b948-4431-b84a-52c60b4e5b0a,A1,7,Circular reasoning,yes,no,2026-05-19 07:53:08.539112+00
ad29d6a8-c04a-4e4e-9e73-d3441c10d92c,b77e57b5-d232-4a3b-b208-6dfc39c678d5,A1,1,Sparrows can fly.,yes,no,2026-05-19 07:53:24.321975+00
add917be-26b8-4b0d-ab74-c41695128c5a,f44e6ffb-2458-4007-836e-fc2983ac1955,A1,8,School closes if and only if it snows.,no,no,2026-05-19 07:53:11.368584+00
ae485b55-9e44-4eaf-b781-7b9a84fdd1a8,96b927a7-50be-4220-a0a7-902cf3082280,A4,4,Happiness and productivity are linked.,yes,yes,2026-05-19 08:36:42.060131+00
aea9c6e2-b237-4423-a2e2-fa408cb81b00,15c46feb-60d7-4400-a9cb-79c857e4cddc,A5,5,It ignores other factors.,no,no,2026-05-19 07:18:51.380951+00
aeb9064a-8099-4eae-b769-6f540c81d3c3,ec0000ce-1a44-4800-b17e-5ef976d6ccfd,A1,2,Some parks are located in unsafe areas.,no,no,2026-05-19 07:58:55.130763+00
af361c3f-3103-4c18-aeb7-175961baece8,c637a01b-3330-4e8a-99bc-d79f25a4e75f,A4,5,It assumes that all good cooks must be professional chefs.,no,no,2026-05-19 08:42:45.547456+00
b05e69e1-ad30-4748-a2b2-c641983fdc9b,585dc200-a107-437b-944a-5d3000975b5b,A1,8,"If school closes, it snowed.",no,no,2026-05-19 07:57:28.858096+00
b0b9ae11-7087-4227-bbb8-ac562ca1581b,614d10b6-31b0-43a8-a13e-c653b381f8d9,A1,1,Sparrows can fly.,yes,no,2026-05-19 07:56:00.946199+00
b0c51e4c-3b58-4b29-af91-3a2e6cf0bee6,3f15dc13-b948-4431-b84a-52c60b4e5b0a,A1,6,"Coffee contains caffeine, a stimulant.",no,no,2026-05-19 07:53:08.539112+00
b0d8b8b6-ca82-47bc-87f1-627ad1bdd1d6,3221e601-cb5c-48b6-aea5-a4f8783a1417,A4,2,Crime rates are higher in cities with fewer green spaces.,no,no,2026-05-19 08:37:44.93456+00
b101e5e1-ae4f-4a3b-8d4e-e27d900550fe,fde94a01-94d7-4d33-8ff0-9563f3bf6633,A1,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 07:52:17.351351+00
b148e978-de33-48de-a33b-7ce9d5ccc025,03641a2a-2247-4f8b-9635-87d4057f9922,A5,2,Cities with more parks also have higher employment rates.,yes,yes,2026-05-19 07:19:08.142467+00
b1cd291e-001f-40de-8807-90ef80e1ddcb,37550e3b-ebd5-432f-818e-e1e3ed6b5ebd,A5,4,Happiness and productivity are linked.,yes,yes,2026-05-19 07:21:31.665783+00
b1d3c9d8-f5fb-483c-a1cc-4d4b20f4fb68,33217776-d590-4192-910d-090dba139669,A1,1,Sparrows can fly.,yes,yes,2026-05-19 07:50:41.668092+00
b2800ae0-9ef3-4ac8-8502-faba8b4f23db,bfdc1562-aa05-4c8f-851f-fb4cb9474053,A1,4,Happiness and productivity are linked.,yes,no,2026-05-19 07:55:48.043002+00
b29203dc-36a6-4e47-9ef6-e33dc8e95ce7,acba37f5-7a47-48f0-87d0-ba699797ccea,A1,4,Happiness and productivity are linked.,yes,no,2026-05-19 07:55:21.32315+00
b31256a1-75f0-4dbd-98ea-b83db87f0b4a,4eb5fab2-34de-4a70-93aa-8efe252240e0,A5,3,No dogs are cats.,yes,yes,2026-05-19 07:15:32.262252+00
b38c9a79-2b16-49cd-b2d8-d6205a2185a1,f0291424-8425-4d37-ae38-0fa2013490ee,A1,4,Happiness and productivity are linked.,yes,no,2026-05-19 07:58:13.588205+00
b42f8f26-8e7c-47c4-8069-e25930db05dc,f0291424-8425-4d37-ae38-0fa2013490ee,A1,6,People who are naturally alert are more likely to drink coffee.,yes,no,2026-05-19 07:58:13.588205+00
b47c0031-b258-46cf-8377-de9b572619f4,6d0d6c06-3a6c-4bf7-9710-10a5bf59d517,A4,10,"Invalid, because not all athletes are musicians.",no,no,2026-05-19 08:34:54.191985+00
b4e2979e-7f60-4ed8-a669-c011de228d8d,4885edc6-68dd-477d-90b5-400a1e444e9a,A1,7,Circular reasoning,yes,no,2026-05-19 07:52:17.049354+00
b86ecdf1-d1dd-4563-8830-69fcb9539b42,33217776-d590-4192-910d-090dba139669,A1,9,It draws a false analogy.,no,no,2026-05-19 07:50:41.668092+00
b8cc230a-a363-4602-a253-6e09f4f954c1,33217776-d590-4192-910d-090dba139669,A1,8,"If school does not close, then it did not snow.",yes,no,2026-05-19 07:50:41.668092+00
b8cd8674-cc10-47cd-a3a7-94cd2df43b4c,4885edc6-68dd-477d-90b5-400a1e444e9a,A1,5,It assumes that all good cooks must be professional chefs.,no,no,2026-05-19 07:52:17.049354+00
b99c9af1-aaa7-4b4f-9ab7-41dbea33ec62,33217776-d590-4192-910d-090dba139669,A1,2,Some parks are located in unsafe areas.,no,no,2026-05-19 07:50:41.668092+00
b9f9ff9a-4d5e-468b-8086-fd083b41d752,f6b8a75c-0814-4c62-b3e8-41e4a889a84f,A1,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 07:55:34.080719+00
ba0b8fd0-8cab-4952-a56b-713eff8f0bc8,f44e6ffb-2458-4007-836e-fc2983ac1955,A1,6,People who are naturally alert are more likely to drink coffee.,yes,no,2026-05-19 07:53:11.368584+00
ba0fffec-8326-424a-ae13-9eeb01d486e6,ef6e66b3-0213-48a7-8350-501b6437b1a6,A3,5,It confuses necessary and sufficient conditions.,yes,no,2026-05-19 09:12:04.173877+00
bb945991-8d46-4f3b-b8af-f7d78000b545,b77e57b5-d232-4a3b-b208-6dfc39c678d5,A1,3,Some mammals are dogs.,no,no,2026-05-19 07:53:24.321975+00
bbc8bbe1-2f90-4e44-8495-6f63d954c551,83e6e1c6-d33d-4871-8fad-59068e4a99a7,A3,3,Some mammals are dogs.,no,no,2026-05-19 09:13:07.832081+00
bd580617-2e34-4ccf-afa5-240044c76b7e,2fae3989-3440-4447-ac66-393260291e96,A4,4,Happiness and productivity are linked.,yes,no,2026-05-19 08:41:08.657143+00
bf47c114-d715-48bd-8435-9e5c905548a4,f02cf9e1-ece7-43e6-9391-0af52d21d3dc,A1,3,No dogs are cats.,yes,no,2026-05-19 07:49:38.370526+00
bfd3be30-356d-4e92-bb16-9ca7f260c8ff,e1e95acb-b561-4266-8bc8-4302ec5f923f,A4,9,It assumes the conclusion in its premise.,yes,no,2026-05-19 08:42:51.749134+00
c00f4957-710d-4c9c-8410-15bbd44c12cf,18ce3e06-8eb8-4f02-a025-e47f3948ae94,A5,4,Happiness and productivity are linked.,yes,yes,2026-05-19 07:14:38.835077+00
c074b477-47d4-4436-b4c7-21fd3af9fb3d,21c243d7-907e-4ee6-921d-1200f25f95f8,A1,8,School closes if and only if it snows.,no,yes,2026-05-19 07:50:42.000239+00
c0f853fe-8a45-4c83-b818-85c8ceec44bf,33217776-d590-4192-910d-090dba139669,A1,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 07:50:41.668092+00
c13b0f79-4ec5-4d8a-abeb-51ef2f6220c6,24c1a71c-bf27-40ec-b997-af97053bed02,A4,7,Circular reasoning,yes,no,2026-05-19 08:39:02.06296+00
c2306a6d-bb1d-4e3c-a71c-d0b9cdfcf8b6,21c243d7-907e-4ee6-921d-1200f25f95f8,A1,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 07:50:42.000239+00
c288f53b-9d11-468c-973a-bf2f8bd62264,f0291424-8425-4d37-ae38-0fa2013490ee,A1,10,"Invalid, because not all athletes are musicians.",no,no,2026-05-19 07:58:13.588205+00
c2f5c54a-d536-4d56-83ea-27f1700a81e0,15c46feb-60d7-4400-a9cb-79c857e4cddc,A5,6,Coffee drinking is a common habit.,no,no,2026-05-19 07:18:51.380951+00
c363d1a0-d23b-4485-a260-f85201584b7b,c0e4dea2-7804-41d8-8101-57018fa4cf16,A4,2,Cities with more parks also have higher employment rates.,yes,yes,2026-05-19 08:32:54.670588+00
c42957bc-5278-4a87-840e-ca1f01ffe520,ec0000ce-1a44-4800-b17e-5ef976d6ccfd,A1,9,It overgeneralizes from one example.,no,no,2026-05-19 07:58:55.130763+00
c59be794-c21e-4b2d-a57d-d1dbf8fe067e,37550e3b-ebd5-432f-818e-e1e3ed6b5ebd,A5,10,"Valid, because at least some athletes who are musicians are creative.",yes,yes,2026-05-19 07:21:31.665783+00
c5c4f290-7bce-4610-8bbd-611ca9fb6c48,de529ec1-dc74-4c84-9cfa-03df9dc06ca8,A3,2,Crime rates are higher in cities with fewer green spaces.,no,no,2026-05-19 09:13:13.099157+00
c60ba99a-a694-4930-acfe-158269fae312,14d8d4cd-8b91-4f46-89ff-076083de5a6c,A3,5,It assumes that all good cooks must be professional chefs.,no,no,2026-05-19 09:14:13.458736+00
c60de7f2-6063-4222-aa66-c8419a4911ca,c637a01b-3330-4e8a-99bc-d79f25a4e75f,A4,3,No dogs are cats.,yes,no,2026-05-19 08:42:45.547456+00
c6467d7b-bd13-44b9-92c1-e763fbd33afe,37550e3b-ebd5-432f-818e-e1e3ed6b5ebd,A5,6,People who are naturally alert are more likely to drink coffee.,yes,yes,2026-05-19 07:21:31.665783+00
c6ed41bc-a0b0-4ab9-a794-901150907930,5937e2cc-49ef-4807-93f9-8bf83e05511a,A1,10,"Invalid, because creativity is unrelated to athletics.",no,no,2026-05-19 07:55:43.793712+00
c75dd7c0-2605-4de6-bfb4-45df2ebe02ee,83e6e1c6-d33d-4871-8fad-59068e4a99a7,A3,8,School will never close unless it snows.,no,no,2026-05-19 09:13:07.832081+00
c83485f2-3d65-43a6-88d7-d2a63796abae,bfdc1562-aa05-4c8f-851f-fb4cb9474053,A1,3,No dogs are cats.,yes,no,2026-05-19 07:55:48.043002+00
c8a25e59-b25e-4f53-9a7d-960104c0ff8b,7f8cfc7a-f5ba-4524-bc95-a73777c2538f,A1,4,Remote work always improves productivity.,no,no,2026-05-19 07:51:27.849817+00
c9d6cdb0-11a1-45c3-bc69-61c401224a06,14d8d4cd-8b91-4f46-89ff-076083de5a6c,A3,3,No dogs are cats.,yes,no,2026-05-19 09:14:13.458736+00
ca040566-5a54-4960-b088-97b676747d5c,940ad3b9-c36f-48a2-bb23-9cab4224f1fd,A5,5,It assumes James went to culinary school.,no,no,2026-05-19 07:21:46.720145+00
ca051cb1-517f-4d41-827f-4b55a4296129,18ce3e06-8eb8-4f02-a025-e47f3948ae94,A5,5,It confuses necessary and sufficient conditions.,yes,yes,2026-05-19 07:14:38.835077+00
cab4fb67-4b7b-4c21-aceb-74cd52f73f37,c7e0ff65-a081-4b56-ae78-45133b507d45,A1,10,"Valid, because at least some athletes who are musicians are creative.",yes,no,2026-05-19 07:56:08.8175+00
caeff1f2-a3ba-48e4-84b4-4ac904d347fe,940ad3b9-c36f-48a2-bb23-9cab4224f1fd,A5,8,School closes if and only if it snows.,no,no,2026-05-19 07:21:46.720145+00
cb3bb23e-71ef-45b9-96f7-752308d0f3db,4999b791-2557-4340-a9f7-8992f204f5d3,A4,5,It assumes that all good cooks must be professional chefs.,no,no,2026-05-19 08:45:02.722149+00
