id,session_id,user_name,item_id,statement,value,label,submitted_at
e5b217d0-d0f4-4efc-b85c-09c3afbc975d,15c46feb-60d7-4400-a9cb-79c857e4cddc,A5,doubt_reasoning,The AI answer made me doubt my own reasoning.,-1,Disagree,2026-05-19 07:18:47.386+00
e5f926c0-a49c-4996-952f-7df60e71d3ef,7d2e90ac-7043-4214-8fbc-83257b410321,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",-2,Strongly disagree,2026-05-19 07:47:55.219+00
e7dcde24-0eb1-4c56-8b69-a2d5788fa76a,2fae3989-3440-4447-ac66-393260291e96,A4,doubt_reasoning,The AI answer made me doubt my own reasoning.,-1,Disagree,2026-05-19 08:41:07.39+00
e830257c-7833-4d08-9fc1-18d029e9a25f,3f15dc13-b948-4431-b84a-52c60b4e5b0a,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 07:53:03.283+00
e896a69f-24ff-4831-b4f1-9263efcc61e3,5a1eba4a-0093-4571-a625-567a9939ec7c,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,1,Agree,2026-05-19 07:55:30.056+00
ec985a9d-14b3-4764-8288-fafdd73ff233,03641a2a-2247-4f8b-9635-87d4057f9922,A5,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",-1,Disagree,2026-05-19 07:19:07.492+00
ecd2bb55-7c77-4847-b388-aa297e9bfab2,c0e4dea2-7804-41d8-8101-57018fa4cf16,A4,doubt_reasoning,The AI answer made me doubt my own reasoning.,-1,Disagree,2026-05-19 08:32:54.017+00
ede23c1a-add3-4b86-b31c-037253490bb7,c637a01b-3330-4e8a-99bc-d79f25a4e75f,A4,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",0,Neutral,2026-05-19 08:42:41.696+00
ee1ea65f-d002-448a-b3a3-97d7f40ce865,6cb08779-dd71-4453-9cb8-7a3947f92d42,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 07:59:47.36+00
ee92f371-b3ff-4d78-b06a-13f1199933ed,24c1a71c-bf27-40ec-b997-af97053bed02,A4,doubt_reasoning,The AI answer made me doubt my own reasoning.,-1,Disagree,2026-05-19 08:39:01.754+00
ef4ac27d-2f96-4a97-9e29-025a0e156925,c70f42dd-cfa5-47c9-a138-a56d5e72eb34,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 07:55:21.561+00
f271cb1c-88be-4fbc-9bb0-5f0393ba99d2,14d8d4cd-8b91-4f46-89ff-076083de5a6c,A3,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",0,Neutral,2026-05-19 09:14:15.095+00
f357ab10-5d86-4c7a-87f6-cad87e103adf,fde94a01-94d7-4d33-8ff0-9563f3bf6633,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,0,Neutral,2026-05-19 07:52:17.129+00
f44498ad-1f8b-4aa7-889a-53cbd4457489,33217776-d590-4192-910d-090dba139669,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",-1,Disagree,2026-05-19 07:50:39.589+00
f4cfc284-ca19-4033-b753-69d3ef3c2eb1,4885edc6-68dd-477d-90b5-400a1e444e9a,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 07:52:14.87+00
f505bbee-6357-4115-95f1-4d78ae035e5c,fde94a01-94d7-4d33-8ff0-9563f3bf6633,A1,increase_confidence,The AI answer increased my confidence in the answer I finally selected.,0,Neutral,2026-05-19 07:52:17.129+00
f577bf45-d9a9-4c8f-8201-ed7b75eddba2,96b927a7-50be-4220-a0a7-902cf3082280,A4,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",1,Agree,2026-05-19 08:36:41.719+00
f6030341-d8ff-4cba-8b84-637477f8278e,f673824e-63c8-4c96-9b74-7fa4aee29c4e,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 08:03:37.618+00
fa3d4dd3-148c-4288-b998-e5e2a1513dd5,f44e6ffb-2458-4007-836e-fc2983ac1955,A1,doubt_reasoning,The AI answer made me doubt my own reasoning.,0,Neutral,2026-05-19 07:53:08.096+00
fabb607a-2cc1-49d9-a0a1-dd6a5b142141,54e30fdd-0944-4457-8a7b-f3e82962bd9b,A3,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",1,Agree,2026-05-19 09:08:46.201+00
fc1d5dc6-d1f8-41ef-91b9-289dcd8a5291,ef6e66b3-0213-48a7-8350-501b6437b1a6,A3,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",0,Neutral,2026-05-19 09:12:03.9+00
fcc28aa1-92e1-497a-a329-fc99c6191880,7f8cfc7a-f5ba-4524-bc95-a73777c2538f,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 07:51:27.579+00
fda1846d-8b00-412b-a30d-32460ee269d1,5a1eba4a-0093-4571-a625-567a9939ec7c,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",1,Agree,2026-05-19 07:55:30.056+00
fdfc9e6a-11d9-46ed-b9e9-7d7dedec38a8,f44e6ffb-2458-4007-836e-fc2983ac1955,A1,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",0,Neutral,2026-05-19 07:53:08.096+00
fe3c8efa-29b8-48d3-9381-4ae364de51ce,f673824e-63c8-4c96-9b74-7fa4aee29c4e,A1,move_toward_ai,"When the AI answer differed from mine, I tended to move toward the AI answer.",-1,Disagree,2026-05-19 08:03:37.618+00
fea9faac-9f69-4f8e-9a43-f1d576a7a8ba,fde94a01-94d7-4d33-8ff0-9563f3bf6633,A1,answer_differently_without_ai,"Without the AI answer, I think I would have answered differently.",1,Agree,2026-05-19 07:52:17.129+00
febb6f2d-434a-435e-8ce2-80796bcd73be,7d2e90ac-7043-4214-8fbc-83257b410321,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",-2,Strongly disagree,2026-05-19 07:47:55.219+00
ff122d53-b811-4aac-b565-34dcd92ee72a,44171929-c92d-479f-9750-18609fb745cf,A1,change_initial_answer,"After seeing the AI answer, I was more likely to change my initial answer.",0,Neutral,2026-05-19 07:53:58.394+00
